,area,year,item,avg_temp,rainfall_mm,pesticides_tonnes,Fertilizer_Used,Irrigation_Used,Weather_Condition,Soil_Type,yield
307,Algeria,1993,Sorghum,17.0,89.0,1021.89,False,True,Cloudy,Sandy,50000
308,Algeria,1995,Sorghum,17.36,89.0,2697.09,True,False,Rainy,Peaty,12667
309,Algeria,1996,Sorghum,16.76,89.0,479.77,False,True,Cloudy,Sandy,14750
310,Algeria,1997,Sorghum,17.84,89.0,401.22,False,False,Rainy,Silt,40000
311,Algeria,1998,Sorghum,17.14,89.0,322.84,False,False,Sunny,Chalky,24500
312,Algeria,1999,Sorghum,17.97,89.0,654.45,False,False,Rainy,Peaty,27000
313,Algeria,2000,Sorghum,17.9,89.0,603.67,True,False,Cloudy,Loam,69500
314,Algeria,2001,Sorghum,18.13,89.0,710.11,True,False,Sunny,Sandy,27750
315,Algeria,2002,Sorghum,17.85,89.0,816.55,True,False,Sunny,Clay,33900
316,Algeria,2003,Sorghum,18.07,89.0,922.99,False,True,Cloudy,Silt,26391
317,Algeria,2004,Sorghum,17.38,89.0,3747.86,False,True,Sunny,Chalky,43316
318,Algeria,2005,Sorghum,17.19,89.0,3662.87,False,False,Cloudy,Loam,33486
319,Algeria,2006,Sorghum,18.13,89.0,4110.72,False,False,Rainy,Peaty,56728
320,Algeria,2007,Sorghum,17.42,89.0,5390.79,True,True,Cloudy,Sandy,119059
321,Algeria,2008,Sorghum,17.55,89.0,11556.12,True,False,Rainy,Sandy,61786
322,Algeria,2009,Sorghum,17.78,89.0,3867.99,True,False,Sunny,Sandy,90465
323,Algeria,2010,Sorghum,17.59,89.0,1295.88,False,False,Rainy,Sandy,30286
324,Algeria,2011,Sorghum,17.79,89.0,13861.76,True,True,Sunny,Peaty,100000
325,Algeria,2012,Sorghum,17.91,89.0,17379.76,True,True,Cloudy,Clay,206000
326,Algeria,2013,Sorghum,17.65,89.0,17278.65,True,True,Rainy,Sandy,60000
327,Algeria,2014,Sorghum,17.59,89.0,14258.22,True,False,Cloudy,Clay,62000
328,Algeria,2015,Sorghum,17.59,89.0,14258.22,False,True,Rainy,Silt,121689
329,Algeria,2016,Sorghum,17.59,89.0,14258.22,False,False,Cloudy,Chalky,255800
330,Algeria,1990,Wheat,17.48,89.0,1828.92,False,True,Sunny,Silt,6315
331,Algeria,1991,Wheat,16.26,89.0,2461.8,True,False,Sunny,Clay,10809
332,Algeria,1992,Wheat,16.27,89.0,1215.47,False,False,Sunny,Peaty,9939
333,Algeria,1993,Wheat,17.0,89.0,1021.89,False,True,Rainy,Chalky,8097
334,Algeria,1994,Wheat,17.88,89.0,1255.02,False,True,Cloudy,Chalky,7999
335,Algeria,1995,Wheat,17.36,89.0,2697.09,False,False,Cloudy,Peaty,8924
336,Algeria,1996,Wheat,16.76,89.0,479.77,True,False,Rainy,Sandy,13090
337,Algeria,1997,Wheat,17.84,89.0,401.22,True,False,Cloudy,Silt,8016
338,Algeria,1998,Wheat,17.14,89.0,322.84,False,True,Cloudy,Peaty,8847
339,Algeria,1999,Wheat,17.97,89.0,654.45,False,False,Rainy,Clay,10711
340,Algeria,2000,Wheat,17.9,89.0,603.67,False,False,Cloudy,Loam,9194
341,Algeria,2001,Wheat,18.13,89.0,710.11,False,False,Rainy,Sandy,11104
342,Algeria,2002,Wheat,17.85,89.0,816.55,False,True,Cloudy,Sandy,10739
343,Algeria,2003,Wheat,18.07,89.0,922.99,False,True,Sunny,Chalky,14480
344,Algeria,2004,Wheat,17.38,89.0,3747.86,False,True,Rainy,Chalky,13582
345,Algeria,2005,Wheat,17.19,89.0,3662.87,True,True,Rainy,Loam,15057
346,Algeria,2006,Wheat,18.13,89.0,4110.72,True,True,Cloudy,Loam,15068
347,Algeria,2007,Wheat,17.42,89.0,5390.79,False,False,Cloudy,Chalky,12742
348,Algeria,2008,Wheat,17.55,89.0,11556.12,False,True,Cloudy,Chalky,11038
349,Algeria,2009,Wheat,17.78,89.0,3867.99,True,False,Rainy,Chalky,15975
350,Algeria,2010,Wheat,17.59,89.0,1295.88,False,True,Rainy,Peaty,14838
351,Algeria,2011,Wheat,17.79,89.0,13861.76,True,True,Sunny,Clay,17405
352,Algeria,2012,Wheat,17.91,89.0,17379.76,True,False,Rainy,Sandy,17639
353,Algeria,2013,Wheat,17.65,89.0,17278.65,False,True,Cloudy,Peaty,19100
354,Algeria,2014,Wheat,17.619999999999997,89.0,14258.22,False,True,Sunny,Loam,14753
355,Algeria,2015,Wheat,17.619999999999997,89.0,14258.22,True,True,Cloudy,Peaty,14640
356,Algeria,2016,Wheat,17.619999999999997,89.0,14258.22,False,False,Sunny,Sandy,16912
357,American Samoa,1990,Cassava,21.34,1146.0,1594.5,True,True,Cloudy,Clay,31429
358,American Samoa,1991,Cassava,21.34,1146.0,1594.5,True,True,Sunny,Peaty,62664
359,American Samoa,1992,Cassava,21.34,1146.0,1594.5,True,True,Cloudy,Clay,62224
360,American Samoa,1993,Cassava,21.34,1146.0,1594.5,False,False,Cloudy,Loam,61784
361,American Samoa,1994,Cassava,21.34,1146.0,1594.5,True,True,Sunny,Sandy,61343
362,American Samoa,1995,Cassava,21.34,1146.0,1594.5,False,True,Cloudy,Chalky,60903
363,American Samoa,1996,Cassava,21.34,1146.0,1594.5,True,True,Rainy,Chalky,60374
364,American Samoa,1997,Cassava,21.34,1146.0,1594.5,True,True,Cloudy,Peaty,61344
365,American Samoa,1998,Cassava,21.34,1146.0,1594.5,False,True,Cloudy,Silt,70600
366,American Samoa,1999,Cassava,21.34,1146.0,1594.5,True,False,Cloudy,Loam,66667
367,American Samoa,2000,Cassava,21.34,1146.0,1594.5,True,True,Cloudy,Clay,58282
368,American Samoa,2001,Cassava,21.34,1146.0,1594.5,False,True,Sunny,Sandy,56442
369,American Samoa,2002,Cassava,21.34,1146.0,1594.5,False,True,Rainy,Loam,55111
370,American Samoa,2003,Cassava,21.34,1146.0,1594.5,False,True,Cloudy,Clay,30000
371,American Samoa,2004,Cassava,21.34,1146.0,1594.5,False,True,Sunny,Loam,66667
372,American Samoa,2005,Cassava,21.34,1146.0,1594.5,False,True,Cloudy,Sandy,58492
373,American Samoa,2006,Cassava,21.34,1146.0,1594.5,True,False,Cloudy,Chalky,58361
374,American Samoa,2007,Cassava,21.34,1146.0,1594.5,False,False,Rainy,Silt,58106
375,American Samoa,2008,Cassava,21.34,1146.0,1594.5,False,True,Rainy,Clay,57793
376,American Samoa,2009,Cassava,21.34,1146.0,1594.5,True,True,Sunny,Loam,57246
377,American Samoa,2010,Cassava,21.34,1146.0,1594.5,False,True,Sunny,Chalky,56661
378,American Samoa,2011,Cassava,21.34,1146.0,1594.5,True,True,Rainy,Silt,56111
379,American Samoa,2012,Cassava,21.34,1146.0,1594.5,False,True,Cloudy,Sandy,57143
380,American Samoa,2013,Cassava,21.34,1146.0,1594.5,False,False,Rainy,Loam,56667
381,American Samoa,2014,Cassava,21.34,1146.0,1594.5,True,False,Rainy,Chalky,55876
382,American Samoa,2015,Cassava,21.34,1146.0,1594.5,True,True,Sunny,Loam,56378
383,American Samoa,2016,Cassava,21.34,1146.0,1594.5,True,False,Sunny,Chalky,57225
384,American Samoa,1990,Yams,21.34,1146.0,1594.5,True,True,Cloudy,Silt,31579
385,American Samoa,1991,Yams,21.34,1146.0,1594.5,True,True,Sunny,Silt,44112
386,American Samoa,1992,Yams,21.34,1146.0,1594.5,False,False,Sunny,Clay,43783
387,American Samoa,1993,Yams,21.34,1146.0,1594.5,False,True,Cloudy,Silt,43454
388,American Samoa,1994,Yams,21.34,1146.0,1594.5,True,False,Rainy,Loam,43126
389,American Samoa,1995,Yams,21.34,1146.0,1594.5,True,False,Sunny,Sandy,42797
390,American Samoa,1996,Yams,21.34,1146.0,1594.5,True,False,Cloudy,Silt,43328
391,American Samoa,1997,Yams,21.34,1146.0,1594.5,False,True,Rainy,Loam,66726
392,American Samoa,1998,Yams,21.34,1146.0,1594.5,False,False,Sunny,Loam,75510
393,American Samoa,1999,Yams,21.34,1146.0,1594.5,True,False,Cloudy,Clay,37500
394,American Samoa,2000,Yams,21.34,1146.0,1594.5,False,False,Sunny,Loam,36821
395,American Samoa,2001,Yams,21.34,1146.0,1594.5,True,False,Rainy,Silt,34507
396,American Samoa,2002,Yams,21.34,1146.0,1594.5,True,True,Cloudy,Sandy,35078
397,American Samoa,2003,Yams,21.34,1146.0,1594.5,False,False,Cloudy,Chalky,28252
398,American Samoa,2004,Yams,21.34,1146.0,1594.5,True,True,Rainy,Peaty,32000
399,American Samoa,2005,Yams,21.34,1146.0,1594.5,True,False,Sunny,Peaty,35546
400,American Samoa,2006,Yams,21.34,1146.0,1594.5,False,True,Rainy,Peaty,35230
401,American Samoa,2007,Yams,21.34,1146.0,1594.5,True,False,Cloudy,Silt,31538
402,American Samoa,2008,Yams,21.34,1146.0,1594.5,True,True,Rainy,Loam,34425
403,American Samoa,2009,Yams,21.34,1146.0,1594.5,True,False,Rainy,Chalky,34411
404,American Samoa,2010,Yams,21.34,1146.0,1594.5,False,True,Sunny,Loam,34578
405,American Samoa,2011,Yams,21.34,1146.0,1594.5,True,True,Rainy,Sandy,34910
406,American Samoa,2012,Yams,21.34,1146.0,1594.5,False,True,Cloudy,Loam,36000
407,American Samoa,2013,Yams,21.34,1146.0,1594.5,False,True,Rainy,Chalky,39216
408,American Samoa,2014,Yams,21.34,1146.0,1594.5,True,False,Sunny,Sandy,37262
409,American Samoa,2015,Yams,21.34,1146.0,1594.5,False,True,Rainy,Peaty,35159
410,American Samoa,2016,Yams,21.34,1146.0,1594.5,False,False,Rainy,Silt,36022
411,Angola,1990,Cassava,24.12,1010.0,64.0,True,True,Rainy,Loam,41177
412,Angola,1991,Cassava,24.02,1010.0,79.0,True,True,Sunny,Chalky,40295
413,Angola,1992,Cassava,23.96,1010.0,23.0,True,True,Rainy,Chalky,42295
414,Angola,1993,Cassava,24.15,1010.0,169.0,True,False,Cloudy,Peaty,42295
415,Angola,1994,Cassava,24.04,1010.0,25.5,False,False,Rainy,Sandy,58596
416,Angola,1995,Cassava,24.56,1010.0,336.0,False,False,Cloudy,Chalky,51000
417,Angola,1996,Cassava,24.11,1010.0,40.0,False,False,Cloudy,Clay,48077
418,Angola,1997,Cassava,24.06,1010.0,40.0,True,False,Rainy,Chalky,44205
419,Angola,1998,Cassava,24.96,1010.0,40.0,True,False,Sunny,Chalky,55728
420,Angola,1999,Cassava,24.37,1010.0,40.0,True,True,Cloudy,Chalky,59821
421,Angola,2000,Cassava,24.41,1010.0,40.0,True,True,Sunny,Clay,82992
422,Angola,2001,Cassava,24.43,1010.0,40.0,False,True,Cloudy,Sandy,94072
423,Angola,2002,Cassava,24.79,1010.0,40.0,False,False,Sunny,Peaty,110071
424,Angola,2003,Cassava,24.87,1010.0,40.0,False,True,Sunny,Sandy,95667
425,Angola,2004,Cassava,24.22,1010.0,40.0,True,True,Sunny,Loam,125605
426,Angola,2005,Cassava,24.41,1010.0,40.0,False,True,Rainy,Chalky,117628
427,Angola,2006,Cassava,24.14,1010.0,40.0,True,False,Cloudy,Chalky,117201
428,Angola,2007,Cassava,24.24,1010.0,40.0,False,False,Sunny,Loam,115387
429,Angola,2008,Cassava,24.27,1010.0,40.0,False,True,Rainy,Silt,148084
430,Angola,2009,Cassava,24.33,1010.0,40.0,False,False,Sunny,Chalky,151759
431,Angola,2010,Cassava,24.44,1010.0,40.0,True,True,Rainy,Silt,155782
432,Angola,2011,Cassava,24.15,1010.0,40.0,True,False,Sunny,Silt,133649
433,Angola,2012,Cassava,24.24,1010.0,40.0,False,False,Rainy,Loam,100073
434,Angola,2013,Cassava,24.55,1010.0,40.0,False,True,Rainy,Peaty,140517
435,Angola,2014,Cassava,24.255,1010.0,40.0,True,False,Sunny,Clay,101060
436,Angola,2015,Cassava,24.255,1010.0,40.0,False,False,Cloudy,Clay,101331
437,Angola,2016,Cassava,24.255,1010.0,40.0,True,False,Rainy,Silt,108518
438,Angola,1990,Maize,24.12,1010.0,64.0,False,True,Rainy,Peaty,2736
439,Angola,1991,Maize,24.02,1010.0,79.0,True,False,Rainy,Silt,4013
440,Angola,1992,Maize,23.96,1010.0,23.0,True,True,Cloudy,Clay,3778
441,Angola,1993,Maize,24.15,1010.0,169.0,False,False,Rainy,Peaty,2627
442,Angola,1994,Maize,24.04,1010.0,25.5,True,True,Cloudy,Silt,2463
443,Angola,1995,Maize,24.56,1010.0,336.0,True,True,Cloudy,Chalky,3517
444,Angola,1996,Maize,24.11,1010.0,40.0,False,False,Cloudy,Sandy,6993
445,Angola,1997,Maize,24.06,1010.0,40.0,False,False,Cloudy,Clay,5959
446,Angola,1998,Maize,24.96,1010.0,40.0,False,False,Cloudy,Silt,7396
447,Angola,1999,Maize,24.37,1010.0,40.0,False,True,Sunny,Clay,6361
448,Angola,2000,Maize,24.41,1010.0,40.0,True,False,Cloudy,Chalky,5745
449,Angola,2001,Maize,24.43,1010.0,40.0,True,False,Sunny,Peaty,5754
450,Angola,2002,Maize,24.79,1010.0,40.0,False,False,Sunny,Peaty,6706
451,Angola,2003,Maize,24.87,1010.0,40.0,False,False,Cloudy,Peaty,7559
452,Angola,2004,Maize,24.22,1010.0,40.0,True,False,Sunny,Clay,5404
453,Angola,2005,Maize,24.41,1010.0,40.0,False,True,Rainy,Peaty,6736
454,Angola,2006,Maize,24.14,1010.0,40.0,True,True,Cloudy,Peaty,4687
455,Angola,2007,Maize,24.24,1010.0,40.0,True,False,Sunny,Loam,5091
456,Angola,2008,Maize,24.27,1010.0,40.0,True,True,Sunny,Chalky,7946
457,Angola,2009,Maize,24.33,1010.0,40.0,True,True,Rainy,Sandy,6614
458,Angola,2010,Maize,24.44,1010.0,40.0,True,True,Cloudy,Loam,7200
459,Angola,2011,Maize,24.15,1010.0,40.0,True,True,Cloudy,Sandy,7376
460,Angola,2012,Maize,24.24,1010.0,40.0,True,True,Cloudy,Silt,7770
461,Angola,2013,Maize,24.55,1010.0,40.0,False,True,Sunny,Silt,9467
462,Angola,2014,Maize,24.255,1010.0,40.0,False,True,Rainy,Loam,10386
463,Angola,2015,Maize,24.255,1010.0,40.0,False,False,Cloudy,Clay,11234
464,Angola,2016,Maize,24.255,1010.0,40.0,False,False,Cloudy,Loam,10789
465,Angola,1990,Potatoes,24.12,1010.0,64.0,False,False,Sunny,Loam,40000
466,Angola,1991,Potatoes,24.02,1010.0,79.0,False,True,Sunny,Clay,40000
467,Angola,1992,Potatoes,23.96,1010.0,23.0,True,False,Sunny,Sandy,40000
468,Angola,1993,Potatoes,24.15,1010.0,169.0,False,True,Cloudy,Silt,70000
469,Angola,1994,Potatoes,24.04,1010.0,25.5,True,False,Cloudy,Silt,90000
470,Angola,1995,Potatoes,24.56,1010.0,336.0,False,True,Sunny,Peaty,76738
471,Angola,1996,Potatoes,24.11,1010.0,40.0,True,False,Sunny,Peaty,70000
472,Angola,1997,Potatoes,24.06,1010.0,40.0,False,True,Rainy,Chalky,68571
473,Angola,1998,Potatoes,24.96,1010.0,40.0,True,True,Cloudy,Peaty,62724
474,Angola,1999,Potatoes,24.37,1010.0,40.0,True,False,Cloudy,Clay,54597
475,Angola,2000,Potatoes,24.41,1010.0,40.0,True,False,Rainy,Sandy,29885
476,Angola,2001,Potatoes,24.43,1010.0,40.0,False,True,Sunny,Peaty,42552
477,Angola,2002,Potatoes,24.79,1010.0,40.0,True,False,Sunny,Clay,42754
478,Angola,2003,Potatoes,24.87,1010.0,40.0,True,True,Rainy,Clay,45212
479,Angola,2004,Potatoes,24.22,1010.0,40.0,True,True,Cloudy,Clay,20150
480,Angola,2005,Potatoes,24.41,1010.0,40.0,True,True,Sunny,Loam,23646
481,Angola,2006,Potatoes,24.14,1010.0,40.0,True,True,Cloudy,Sandy,52148
482,Angola,2007,Potatoes,24.24,1010.0,40.0,False,True,Sunny,Loam,62138
483,Angola,2008,Potatoes,24.27,1010.0,40.0,True,True,Rainy,Clay,85085
484,Angola,2009,Potatoes,24.33,1010.0,40.0,True,True,Cloudy,Silt,86509
485,Angola,2010,Potatoes,24.44,1010.0,40.0,True,False,Cloudy,Chalky,87425
486,Angola,2011,Potatoes,24.15,1010.0,40.0,False,False,Cloudy,Loam,81366
487,Angola,2012,Potatoes,24.24,1010.0,40.0,False,False,Cloudy,Clay,69381
488,Angola,2013,Potatoes,24.55,1010.0,40.0,True,True,Sunny,Chalky,63303
489,Angola,2014,Potatoes,24.255,1010.0,40.0,True,False,Rainy,Silt,63239
490,Angola,2015,Potatoes,24.255,1010.0,40.0,False,True,Cloudy,Sandy,62866
491,Angola,2016,Potatoes,24.255,1010.0,40.0,True,False,Sunny,Chalky,58913
492,Angola,1990,Rice,24.12,1010.0,64.0,False,False,Rainy,Sandy,9512
493,Angola,1991,Rice,24.02,1010.0,79.0,False,True,Cloudy,Silt,10000
494,Angola,1992,Rice,23.96,1010.0,23.0,False,True,Cloudy,Loam,9106
495,Angola,1993,Rice,24.15,1010.0,169.0,False,True,Cloudy,Sandy,8000
496,Angola,1994,Rice,24.04,1010.0,25.5,True,True,Sunny,Peaty,8750
497,Angola,1995,Rice,24.56,1010.0,336.0,False,True,Cloudy,Sandy,14615
498,Angola,1996,Rice,24.11,1010.0,40.0,True,False,Cloudy,Loam,17500
499,Angola,1997,Rice,24.06,1010.0,40.0,True,True,Rainy,Loam,20000
500,Angola,1998,Rice,24.96,1010.0,40.0,True,False,Sunny,Silt,20000
501,Angola,1999,Rice,24.37,1010.0,40.0,True,True,Rainy,Silt,14235
502,Angola,2000,Rice,24.41,1010.0,40.0,False,True,Cloudy,Peaty,13454
503,Angola,2001,Rice,24.43,1010.0,40.0,True,False,Cloudy,Silt,13701
504,Angola,2002,Rice,24.79,1010.0,40.0,True,True,Rainy,Loam,13198
505,Angola,2003,Rice,24.87,1010.0,40.0,False,False,Sunny,Sandy,13768
506,Angola,2004,Rice,24.22,1010.0,40.0,True,False,Cloudy,Silt,11584
507,Angola,2005,Rice,24.41,1010.0,40.0,True,True,Cloudy,Peaty,6977
508,Angola,2006,Rice,24.14,1010.0,40.0,True,False,Rainy,Peaty,4947
509,Angola,2007,Rice,24.24,1010.0,40.0,True,True,Rainy,Silt,5143
510,Angola,2008,Rice,24.27,1010.0,40.0,True,False,Rainy,Silt,5084
511,Angola,2009,Rice,24.33,1010.0,40.0,False,False,Sunny,Chalky,6028
512,Angola,2010,Rice,24.44,1010.0,40.0,True,False,Sunny,Silt,7403
513,Angola,2011,Rice,24.15,1010.0,40.0,True,True,Rainy,Sandy,8914
514,Angola,2012,Rice,24.24,1010.0,40.0,False,True,Sunny,Loam,7703
515,Angola,2013,Rice,24.55,1010.0,40.0,False,False,Cloudy,Clay,12744
516,Angola,2014,Rice,24.255,1010.0,40.0,False,False,Cloudy,Chalky,14064
517,Angola,2015,Rice,24.255,1010.0,40.0,True,False,Cloudy,Clay,15068
518,Angola,2016,Rice,24.255,1010.0,40.0,True,True,Cloudy,Clay,15477
519,Angola,2000,Sorghum,24.41,1010.0,40.0,False,True,Sunny,Silt,3333
520,Angola,2001,Sorghum,24.43,1010.0,40.0,True,True,Sunny,Chalky,3571
521,Angola,2002,Sorghum,24.79,1010.0,40.0,False,False,Sunny,Sandy,3400
522,Angola,2003,Sorghum,24.87,1010.0,40.0,True,True,Cloudy,Peaty,2941
523,Angola,2004,Sorghum,24.22,1010.0,40.0,True,False,Rainy,Peaty,3333
524,Angola,2005,Sorghum,24.41,1010.0,40.0,True,False,Sunny,Sandy,3333
525,Angola,2006,Sorghum,24.14,1010.0,40.0,False,False,Sunny,Silt,4091
526,Angola,2007,Sorghum,24.24,1010.0,40.0,False,True,Cloudy,Clay,4031
527,Angola,2008,Sorghum,24.27,1010.0,40.0,False,True,Cloudy,Silt,929
528,Angola,2009,Sorghum,24.33,1010.0,40.0,False,True,Rainy,Chalky,2480
529,Angola,2010,Sorghum,24.44,1010.0,40.0,True,False,Cloudy,Clay,2814
530,Angola,2011,Sorghum,24.15,1010.0,40.0,True,False,Cloudy,Silt,3320
531,Angola,2012,Sorghum,24.24,1010.0,40.0,True,True,Sunny,Loam,998
532,Angola,2013,Sorghum,24.55,1010.0,40.0,True,True,Rainy,Silt,2415
533,Angola,2014,Sorghum,24.369999999999997,1010.0,40.0,True,True,Rainy,Loam,2421
534,Angola,2015,Sorghum,24.369999999999997,1010.0,40.0,True,False,Cloudy,Silt,2503
535,Angola,2016,Sorghum,24.369999999999997,1010.0,40.0,True,True,Sunny,Clay,2329
536,Angola,2000,Soybean,24.41,1010.0,40.0,True,False,Sunny,Chalky,2333
537,Angola,2001,Soybean,24.43,1010.0,40.0,False,False,Sunny,Chalky,2500
538,Angola,2002,Soybean,24.79,1010.0,40.0,False,False,Cloudy,Sandy,2857
539,Angola,2003,Soybean,24.87,1010.0,40.0,False,False,Cloudy,Loam,3250
540,Angola,2004,Soybean,24.22,1010.0,40.0,True,False,Sunny,Silt,3600
541,Angola,2005,Soybean,24.41,1010.0,40.0,True,False,Sunny,Loam,3793
542,Angola,2006,Soybean,24.14,1010.0,40.0,False,False,Cloudy,Loam,4286
543,Angola,2007,Soybean,24.24,1010.0,40.0,True,True,Cloudy,Peaty,6883
544,Angola,2008,Soybean,24.27,1010.0,40.0,True,False,Cloudy,Loam,8575
545,Angola,2009,Soybean,24.33,1010.0,40.0,False,False,Cloudy,Peaty,4449
546,Angola,2010,Soybean,24.44,1010.0,40.0,False,True,Cloudy,Clay,4446
547,Angola,2011,Soybean,24.15,1010.0,40.0,True,False,Rainy,Chalky,5294
548,Angola,2012,Soybean,24.24,1010.0,40.0,True,False,Rainy,Chalky,1641
549,Angola,2013,Soybean,24.55,1010.0,40.0,True,True,Sunny,Sandy,4405
550,Angola,2014,Soybean,24.369999999999997,1010.0,40.0,True,False,Cloudy,Silt,5840
551,Angola,2015,Soybean,24.369999999999997,1010.0,40.0,True,True,Rainy,Clay,6513
552,Angola,2016,Soybean,24.369999999999997,1010.0,40.0,True,False,Rainy,Loam,6175
553,Angola,1990,Sweet potatoes,24.12,1010.0,64.0,True,False,Rainy,Clay,89342
554,Angola,1991,Sweet potatoes,24.02,1010.0,79.0,True,True,Cloudy,Silt,83001
555,Angola,1992,Sweet potatoes,23.96,1010.0,23.0,False,True,Rainy,Clay,90000
556,Angola,1993,Sweet potatoes,24.15,1010.0,169.0,False,True,Sunny,Chalky,88095
557,Angola,1994,Sweet potatoes,24.04,1010.0,25.5,False,True,Sunny,Silt,83192
558,Angola,1995,Sweet potatoes,24.56,1010.0,336.0,True,False,Sunny,Silt,81138
559,Angola,1996,Sweet potatoes,24.11,1010.0,40.0,True,True,Cloudy,Peaty,85455
560,Angola,1997,Sweet potatoes,24.06,1010.0,40.0,True,False,Cloudy,Sandy,78098
561,Angola,1998,Sweet potatoes,24.96,1010.0,40.0,False,True,Rainy,Sandy,76256
562,Angola,1999,Sweet potatoes,24.37,1010.0,40.0,False,True,Rainy,Clay,82865
563,Angola,2000,Sweet potatoes,24.41,1010.0,40.0,False,True,Cloudy,Chalky,34938
564,Angola,2001,Sweet potatoes,24.43,1010.0,40.0,False,True,Sunny,Clay,44458
565,Angola,2002,Sweet potatoes,24.79,1010.0,40.0,True,False,Rainy,Loam,42190
566,Angola,2003,Sweet potatoes,24.87,1010.0,40.0,False,False,Rainy,Silt,38231
567,Angola,2004,Sweet potatoes,24.22,1010.0,40.0,False,True,Cloudy,Chalky,45360
568,Angola,2005,Sweet potatoes,24.41,1010.0,40.0,True,True,Cloudy,Sandy,46159
569,Angola,2006,Sweet potatoes,24.14,1010.0,40.0,False,False,Rainy,Peaty,44240
570,Angola,2007,Sweet potatoes,24.24,1010.0,40.0,True,False,Cloudy,Clay,58855
571,Angola,2008,Sweet potatoes,24.27,1010.0,40.0,True,True,Rainy,Clay,65437
572,Angola,2009,Sweet potatoes,24.33,1010.0,40.0,False,False,Cloudy,Clay,66475
573,Angola,2010,Sweet potatoes,24.44,1010.0,40.0,True,True,Rainy,Sandy,63001
574,Angola,2011,Sweet potatoes,24.15,1010.0,40.0,True,True,Sunny,Silt,65512
575,Angola,2012,Sweet potatoes,24.24,1010.0,40.0,True,True,Sunny,Clay,52954
576,Angola,2013,Sweet potatoes,24.55,1010.0,40.0,False,False,Cloudy,Loam,73409
577,Angola,2014,Sweet potatoes,24.255,1010.0,40.0,True,False,Sunny,Silt,114342
578,Angola,2015,Sweet potatoes,24.255,1010.0,40.0,False,True,Rainy,Peaty,115174
579,Angola,2016,Sweet potatoes,24.255,1010.0,40.0,False,True,Rainy,Clay,98432
580,Angola,1990,Wheat,24.12,1010.0,64.0,False,True,Rainy,Peaty,7995
581,Angola,1991,Wheat,24.02,1010.0,79.0,True,True,Rainy,Sandy,8000
582,Angola,1992,Wheat,23.96,1010.0,23.0,False,True,Sunny,Peaty,8000
583,Angola,1993,Wheat,24.15,1010.0,169.0,False,False,Sunny,Clay,8876
584,Angola,1994,Wheat,24.04,1010.0,25.5,True,False,Sunny,Peaty,10000
585,Angola,1995,Wheat,24.56,1010.0,336.0,False,True,Sunny,Clay,11855
586,Angola,1996,Wheat,24.11,1010.0,40.0,False,True,Sunny,Sandy,13738
587,Angola,1997,Wheat,24.06,1010.0,40.0,False,False,Cloudy,Silt,15509
588,Angola,1998,Wheat,24.96,1010.0,40.0,False,True,Sunny,Peaty,17143
589,Angola,1999,Wheat,24.37,1010.0,40.0,False,False,Sunny,Loam,17391
590,Angola,2000,Wheat,24.41,1010.0,40.0,False,False,Rainy,Sandy,17023
591,Angola,2001,Wheat,24.43,1010.0,40.0,True,False,Sunny,Sandy,16667
592,Angola,2002,Wheat,24.79,1010.0,40.0,False,False,Cloudy,Loam,15455
593,Angola,2003,Wheat,24.87,1010.0,40.0,False,False,Rainy,Sandy,13898
594,Angola,2004,Wheat,24.22,1010.0,40.0,True,False,Cloudy,Peaty,12442
595,Angola,2005,Wheat,24.41,1010.0,40.0,False,True,Sunny,Peaty,10946
596,Angola,2006,Wheat,24.14,1010.0,40.0,True,True,Sunny,Sandy,10000
597,Angola,2007,Wheat,24.24,1010.0,40.0,False,False,Rainy,Chalky,10000
598,Angola,2008,Wheat,24.27,1010.0,40.0,False,True,Sunny,Silt,10000
599,Angola,2009,Wheat,24.33,1010.0,40.0,False,False,Rainy,Peaty,10000
600,Angola,2010,Wheat,24.44,1010.0,40.0,False,True,Rainy,Loam,10526
601,Angola,2011,Wheat,24.15,1010.0,40.0,False,False,Rainy,Silt,10959
602,Angola,2012,Wheat,24.24,1010.0,40.0,False,False,Cloudy,Peaty,11258
603,Angola,2013,Wheat,24.55,1010.0,40.0,False,False,Sunny,Sandy,9022
604,Angola,2014,Wheat,24.255,1010.0,40.0,False,True,Rainy,Loam,8264
605,Angola,2015,Wheat,24.255,1010.0,40.0,False,False,Rainy,Sandy,7766
606,Angola,2016,Wheat,24.255,1010.0,40.0,False,True,Cloudy,Silt,7269
607,Antigua and Barbuda,1990,Cassava,21.34,1030.0,7.52,False,False,Sunny,Sandy,50000
608,Antigua and Barbuda,1991,Cassava,21.34,1030.0,7.52,True,False,Rainy,Loam,50000
609,Antigua and Barbuda,1992,Cassava,21.34,1030.0,7.52,True,True,Rainy,Clay,47462
610,Antigua and Barbuda,1993,Cassava,21.34,1030.0,7.52,False,False,Cloudy,Loam,46921
